lang,path,title,description
en,/en/photographers/edward-weston.html,"Edward Weston | Group f/64, Straight Photography, and Modern Form | Photo Coordinates","Edward Weston is explained through Group f/64, straight photography, Mexico, Pepper No. 30, nudes, shells, Point Lobos, and modern photographic form."
en,/en/photographers/jacques-henri-lartigue.html,Jacques Henri Lartigue | Private Photography and Pioneer of Private Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Jacques Henri Lartigue through Private Photography and Pioneer of Private Photography."
en,/en/photographers/paul-geniaux.html,Paul Géniaux | Documentary and Social Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Paul Géniaux through Documentary and Social Documentary."
en,/en/photographers/louis-vaire.html,"Louis Vaire | The High Tide of Pictorialism, Photo-Secession, and the Turn of the Century and 1890 — 1910s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Louis Vaire through The High Tide of Pictorialism, Photo-Secession, and the Turn of the Century and 1890 — 1910s."
en,/en/photographers/kohei-yasu.html,Kohei Yasu | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Kohei Yasu through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/ryuzo-torii.html,Ryuzo Torii | Japanese Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Ryuzo Torii through Japanese Photography and Documentary."
en,/en/photographers/shinzo-fukuhara.html,Shinzo Fukuhara | Japanese Photography and Pictorialism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Shinzo Fukuhara through Japanese Photography, Pictorialism, and Pioneer of Japanese Photography."
en,/en/photographers/yasuzo-nojima.html,Yasuzo Nojima | Japanese Photography and Pictorialism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Yasuzo Nojima through Japanese Photography, Pictorialism, Portrait, and Pioneer of Japanese Photography."
en,/en/photographers/alexander-rodchenko.html,Alexander Rodchenko | Modernism and New Vision | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Alexander Rodchenko through Modernism and New Vision."
en,/en/photographers/andre-kertesz.html,André Kertész | Street Photography and Documentary | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines André Kertész through Street Photography and Documentary."
en,/en/photographers/germaine-krull.html,Germaine Krull | Modernism and Photojournalism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Germaine Krull through Modernism and Photojournalism."
en,/en/photographers/iwata-nakayama.html,Iwata Nakayama | Japanese Photography and Modernism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Iwata Nakayama through Japanese Photography, Modernism, and Pioneer of Japanese Photography."
en,/en/photographers/nakaji-yasui.html,Nakaji Yasui | Japanese Photography and Pictorialism | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Nakaji Yasui through Japanese Photography, Pictorialism, Modernism, and Pioneer of Japanese Photography."
en,/en/photographers/charles-sheeler.html,Charles Sheeler | Modernism and Straight Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Charles Sheeler through Modernism and Straight Photography."
en,/en/photographers/bill-brandt.html,"Bill Brandt | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Bill Brandt through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/brassai.html,"Brassaï | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Brassaï through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/manuel-alvarez-bravo.html,"Manuel Álvarez Bravo | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Manuel Álvarez Bravo through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/margaret-bourke-white.html,"Margaret Bourke-White | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Margaret Bourke-White through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/robert-doisneau.html,"Robert Doisneau | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Robert Doisneau through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/francois-kollar.html,"François Kollar | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines François Kollar through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/marcel-bovis.html,"Marcel Bovis | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Marcel Bovis through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/shoji-ueda.html,Shoji Ueda | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Shoji Ueda through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/shigene-kanamaru.html,Shigene Kanamaru | Japanese Photography and an important figure in modern Japanese photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Shigene Kanamaru through Japanese Photography and an important figure in modern Japanese photography."
en,/en/photographers/hachiro-suzuki.html,Hachiro Suzuki | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Hachiro Suzuki through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/denjiro-hasegawa.html,Denjiro Hasegawa | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Denjiro Hasegawa through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/david-seymour.html,"David Seymour | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines David Seymour through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/john-vachon.html,"John Vachon | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines John Vachon through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/arthur-rothstein.html,"Arthur Rothstein | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Arthur Rothstein through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/jack-delano.html,"Jack Delano | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Jack Delano through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/russell-lee.html,"Russell Lee | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Russell Lee through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/ben-shahn.html,"Ben Shahn | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Ben Shahn through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/ansel-adams.html,"Ansel Adams | Zone System, Group f/64, and Print as Performance","How Ansel Adams connected Group f/64’s straight photography with the Zone System’s control of exposure, development, and print. A source-based essay on Yosemite, print performance, conservation, and Manzanar."
en,/en/photographers/minor-white.html,"Minor White | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Minor White through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/helen-levitt.html,"Helen Levitt | The Great Depression, Fascism, and World War II and 1930 — 1940s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Helen Levitt through The Great Depression, Fascism, and World War II and 1930 — 1940s."
en,/en/photographers/koyo-kageyama.html,Koyo Kageyama | Japanese Photography and 1930 — 1940s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Koyo Kageyama through Japanese Photography and 1930 — 1940s."
en,/en/photographers/louis-faurer.html,"Louis Faurer | Postwar Reconstruction, the Cold War, and Civil Rights and 1950 — 1960s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Louis Faurer through Postwar Reconstruction, the Cold War, and Civil Rights and 1950 — 1960s."
en,/en/photographers/izis.html,"Izis | Postwar Reconstruction, the Cold War, and Civil Rights and 1950 — 1960s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Izis through Postwar Reconstruction, the Cold War, and Civil Rights and 1950 — 1960s."
en,/en/photographers/dorothy-bohm.html,"Dorothy Bohm | Postwar Reconstruction, the Cold War, and Civil Rights and 1950 — 1960s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Dorothy Bohm through Postwar Reconstruction, the Cold War, and Civil Rights and 1950 — 1960s."
en,/en/photographers/ed-van-der-elsken.html,"Ed van der Elsken | Postwar Reconstruction, the Cold War, and Civil Rights and 1950 — 1960s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Ed van der Elsken through Postwar Reconstruction, the Cold War, and Civil Rights and 1950 — 1960s."
en,/en/photographers/seydou-keita.html,Seydou Keïta | Conceptual and 1950 — 1960s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Seydou Keïta through Conceptual and 1950 — 1960s."
en,/en/photographers/takeyoshi-tanuma.html,Takeyoshi Tanuma | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Takeyoshi Tanuma through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/hideo-haga.html,Hideo Haga | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Hideo Haga through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/larry-clark.html,Larry Clark | Conceptual and 1950 — 1960s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Larry Clark through Conceptual and 1950 — 1960s."
en,/en/photographers/eikoh-hosoe.html,Eikoh Hosoe | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Eikoh Hosoe through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/kishin-shinoyama.html,Kishin Shinoyama | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Kishin Shinoyama through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/stephen-shore.html,Stephen Shore | Conceptual and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Stephen Shore through Conceptual and 1970 — 1980s."
en,/en/photographers/lewis-baltz.html,"Lewis Baltz | Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Lewis Baltz through Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s."
en,/en/photographers/joel-meyerowitz.html,"Joel Meyerowitz | Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Joel Meyerowitz through Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s."
en,/en/photographers/robert-adams.html,"Robert Adams | Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Robert Adams through Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s."
en,/en/photographers/william-christenberry.html,"William Christenberry | Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines William Christenberry through Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s."
en,/en/photographers/joel-sternfeld.html,"Joel Sternfeld | Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Joel Sternfeld through Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s."
en,/en/photographers/anders-petersen.html,"Anders Petersen | Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s | Photo Coordinates","Using museum, archive, and specialist sources, this page examines Anders Petersen through Conceptual Art, Feminism, and Postmodernism and 1970 — 1980s."
en,/en/photographers/takuma-nakahira.html,Takuma Nakahira | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Takuma Nakahira through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/hiroshi-sugimoto.html,"Hiroshi Sugimoto | Seascapes, Theaters, Dioramas, and Time | Photo Coordinates","Hiroshi Sugimoto is explained through Seascapes, Theaters, Dioramas, long exposure, time, memory, museums, and conceptual photography."
en,/en/photographers/an-my-le.html,An-My Lê | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines An-My Lê through Conceptual Art and 1970 — 1980s."
en,/en/photographers/barbara-probst.html,Barbara Probst | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Barbara Probst through Conceptual Art and 1970 — 1980s."
en,/en/photographers/simone-nieweg.html,Simone Nieweg | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Simone Nieweg through Conceptual Art and 1970 — 1980s."
en,/en/photographers/jochen-lempert.html,Jochen Lempert | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Jochen Lempert through Conceptual Art and 1970 — 1980s."
en,/en/photographers/jean-luc-moulene.html,Jean-Luc Moulène | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Jean-Luc Moulène through Conceptual Art and 1970 — 1980s."
en,/en/photographers/hellen-van-meene.html,Hellen van Meene | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Hellen van Meene through Conceptual Art and 1970 — 1980s."
en,/en/photographers/lidwien-van-de-ven.html,Lidwien van de Ven | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Lidwien van de Ven through Conceptual Art and 1970 — 1980s."
en,/en/photographers/santiago-sierra.html,Santiago Sierra | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Santiago Sierra through Conceptual Art and 1970 — 1980s."
en,/en/photographers/santos-r-vasquez.html,Santos R. Vasquez | Conceptual Art and 1970 — 1980s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Santos R. Vasquez through Conceptual Art and 1970 — 1980s."
en,/en/photographers/issei-suda.html,Issei Suda | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Issei Suda through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/kazuyoshi-nomachi.html,Kazuyoshi Nomachi | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Kazuyoshi Nomachi through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/mitsuaki-iwago.html,Mitsuaki Iwago | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Mitsuaki Iwago through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/miyako-ishiuchi.html,Miyako Ishiuchi | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Miyako Ishiuchi through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/yoshino-oishi.html,Yoshino Oishi | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Yoshino Oishi through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/keizo-kitajima.html,Keizo Kitajima | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Keizo Kitajima through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/hiromi-tsuchida.html,Hiromi Tsuchida | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Hiromi Tsuchida through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/sophie-calle.html,Sophie Calle | Conceptual and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Sophie Calle through Conceptual and 1980 — 1990s."
en,/en/photographers/sherrie-levine.html,Sherrie Levine | Conceptual and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Sherrie Levine through Conceptual and 1980 — 1990s."
en,/en/photographers/thomas-ruff.html,Thomas Ruff | Conceptual and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Thomas Ruff through Conceptual and 1980 — 1990s."
en,/en/photographers/philip-lorca-dicorcia.html,Philip-Lorca diCorcia | Conceptual and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Philip-Lorca diCorcia through Conceptual and 1980 — 1990s."
en,/en/photographers/paul-graham.html,Paul Graham | Conceptual and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Paul Graham through Conceptual and 1980 — 1990s."
en,/en/photographers/yasumasa-morimura.html,Yasumasa Morimura | Japanese Photography and Conceptual | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Yasumasa Morimura through Japanese Photography, Conceptual, and Pioneer of Japanese Photography."
en,/en/photographers/olivo-barbieri.html,Olivo Barbieri | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Olivo Barbieri through Conceptual Art and 1980 — 1990s."
en,/en/photographers/rut-blees-luxemburg.html,Rut Blees Luxemburg | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Rut Blees Luxemburg through Conceptual Art and 1980 — 1990s."
en,/en/photographers/dirk-braeckman.html,Dirk Braeckman | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Dirk Braeckman through Conceptual Art and 1980 — 1990s."
en,/en/photographers/elina-brotherus.html,Elina Brotherus | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Elina Brotherus through Conceptual Art and 1980 — 1990s."
en,/en/photographers/tacita-dean.html,Tacita Dean | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Tacita Dean through Conceptual Art and 1980 — 1990s."
en,/en/photographers/marnix-goossens.html,Marnix Goossens | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Marnix Goossens through Conceptual Art and 1980 — 1990s."
en,/en/photographers/beate-gutschow.html,Beate Gütschow | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Beate Gütschow through Conceptual Art and 1980 — 1990s."
en,/en/photographers/jitka-hanzlova.html,Jitka Hanzlová | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Jitka Hanzlová through Conceptual Art and 1980 — 1990s."
en,/en/photographers/annika-von-hausswolff.html,Annika von Hausswolff | Conceptual and Conceptual Art | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Annika von Hausswolff through Conceptual and Conceptual Art."
en,/en/photographers/rinko-kawauchi.html,Rinko Kawauchi | Japanese Photography and Conceptual Art | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Rinko Kawauchi through Japanese Photography, Conceptual Art, and Pioneer of Japanese Photography."
en,/en/photographers/takashi-yasumura.html,Takashi Yasumura | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Takashi Yasumura through Conceptual Art and 1980 — 1990s."
en,/en/photographers/naoya-hatakeyama.html,Naoya Hatakeyama | Japanese Photography and Conceptual Art | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Naoya Hatakeyama through Japanese Photography, Conceptual Art, and Pioneer of Japanese Photography."
en,/en/photographers/takashi-homma.html,Takashi Homma | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Takashi Homma through Conceptual Art and 1980 — 1990s."
en,/en/photographers/kaoru-izima.html,Kaoru Izima | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Kaoru Izima through Conceptual Art and 1980 — 1990s."
en,/en/photographers/justine-kurland.html,Justine Kurland | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Justine Kurland through Conceptual Art and 1980 — 1990s."
en,/en/photographers/aglaia-konrad.html,Aglaia Konrad | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Aglaia Konrad through Conceptual Art and 1980 — 1990s."
en,/en/photographers/luisa-lambri.html,Luisa Lambri | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Luisa Lambri through Conceptual Art and 1980 — 1990s."
en,/en/photographers/marine-hugonnier.html,Marine Hugonnier | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Marine Hugonnier through Conceptual Art and 1980 — 1990s."
en,/en/photographers/juul-hondius.html,Juul Hondius | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Juul Hondius through Conceptual Art and 1980 — 1990s."
en,/en/photographers/joachim-koester.html,Joachim Koester | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Joachim Koester through Conceptual Art and 1980 — 1990s."
en,/en/photographers/iosif-kiraly.html,Iosif Király | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Iosif Király through Conceptual Art and 1980 — 1990s."
en,/en/photographers/michael-janiszewski.html,Michael Janiszewski | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Michael Janiszewski through Conceptual Art and 1980 — 1990s."
en,/en/photographers/jean-pierre-khazem.html,Jean-Pierre Khazem | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Jean-Pierre Khazem through Conceptual Art and 1980 — 1990s."
en,/en/photographers/pertti-kekarainen.html,Pertti Kekarainen | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Pertti Kekarainen through Conceptual Art and 1980 — 1990s."
en,/en/photographers/sanna-kannisto.html,Sanna Kannisto | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Sanna Kannisto through Conceptual Art and 1980 — 1990s."
en,/en/photographers/zbigniew-libera.html,Zbigniew Libera | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Zbigniew Libera through Conceptual Art and 1980 — 1990s."
en,/en/photographers/florian-maier-aichen.html,Florian Maier-Aichen | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Florian Maier-Aichen through Conceptual Art and 1980 — 1990s."
en,/en/photographers/jean-luc-mylayne.html,Jean-Luc Mylayne | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Jean-Luc Mylayne through Conceptual Art and 1980 — 1990s."
en,/en/photographers/zwelethu-mthethwa.html,Zwelethu Mthethwa | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Zwelethu Mthethwa through Conceptual Art and 1980 — 1990s."
en,/en/photographers/simon-norfolk.html,Simon Norfolk | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Simon Norfolk through Conceptual Art and 1980 — 1990s."
en,/en/photographers/gabor-osz.html,Gábor Ősz | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Gábor Ősz through Conceptual Art and 1980 — 1990s."
en,/en/photographers/peter-piller.html,Peter Piller | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Peter Piller through Conceptual Art and 1980 — 1990s."
en,/en/photographers/rosangela-renno.html,Rosângela Rennó | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Rosângela Rennó through Conceptual Art and 1980 — 1990s."
en,/en/photographers/guadalupe-ruiz.html,Guadalupe Ruiz | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Guadalupe Ruiz through Conceptual Art and 1980 — 1990s."
en,/en/photographers/ann-sofi-siden.html,Ann-Sofi Sidén | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Ann-Sofi Sidén through Conceptual Art and 1980 — 1990s."
en,/en/photographers/heidi-specker.html,Heidi Specker | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Heidi Specker through Conceptual Art and 1980 — 1990s."
en,/en/photographers/michael-wesely.html,Michael Wesely | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Michael Wesely through Conceptual Art and 1980 — 1990s."
en,/en/photographers/wang-qingsong.html,Wang Qingsong | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Wang Qingsong through Conceptual Art and 1980 — 1990s."
en,/en/photographers/yang-fudong.html,Yang Fudong | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Yang Fudong through Conceptual Art and 1980 — 1990s."
en,/en/photographers/john-riddy.html,John Riddy | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines John Riddy through Conceptual Art and 1980 — 1990s."
en,/en/photographers/clunie-reid.html,Clunie Reid | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Clunie Reid through Conceptual Art and 1980 — 1990s."
en,/en/photographers/xavier-ribas.html,Xavier Ribas | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Xavier Ribas through Conceptual Art and 1980 — 1990s."
en,/en/photographers/diana-scheunemann.html,Diana Scheunemann | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Diana Scheunemann through Conceptual Art and 1980 — 1990s."
en,/en/photographers/bruno-serralongue.html,Bruno Serralongue | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Bruno Serralongue through Conceptual Art and 1980 — 1990s."
en,/en/photographers/shirana-shahbazi.html,Shirana Shahbazi | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Shirana Shahbazi through Conceptual Art and 1980 — 1990s."
en,/en/photographers/torbjrn-rdland.html,Torbjørn Rødland | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Torbjørn Rødland through Conceptual Art and 1980 — 1990s."
en,/en/photographers/ricarda-roggan.html,Ricarda Roggan | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Ricarda Roggan through Conceptual Art and 1980 — 1990s."
en,/en/photographers/frank-van-der-salm.html,Frank van der Salm | Conceptual Art and 1980 — 1990s | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Frank van der Salm through Conceptual Art and 1980 — 1990s."
en,/en/photographers/jikei-sato.html,Jikei Sato | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Jikei Sato through Japanese Photography and Pioneer of Japanese Photography."
en,/en/photographers/norihiko-matsumoto.html,Norihiko Matsumoto | Japanese Photography and Pioneer of Japanese Photography | Photo Coordinates,"Using museum, archive, and specialist sources, this page examines Norihiko Matsumoto through Japanese Photography and Pioneer of Japanese Photography."
