path,lang,title,description,canonical
photographers/jean-luc-moulene.html,ja,ジャン＝リュック・ムレーヌ | コンセプチュアルアートの写真家 | 写真の座標,ジャン＝リュック・ムレーヌ（1955–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jean-luc-moulene.html
photographers/jean-luc-mylayne.html,ja,ジャン＝リュック・ミレーヌ | コンセプチュアルアートの写真家 | 写真の座標,ジャン＝リュック・ミレーヌ（1946–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jean-luc-mylayne.html
photographers/jean-pierre-khazem.html,ja,ジャン＝ピエール・カゼム | コンセプチュアルアートの写真家 | 写真の座標,ジャン＝ピエール・カゼム（1968–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jean-pierre-khazem.html
photographers/jens-ullrich.html,ja,イェンス・ウルリッヒ | コンセプチュアルアートの写真家 | 写真の座標,イェンス・ウルリッヒ（1972–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jens-ullrich.html
photographers/jessica-eaton.html,ja,ジェシカ・イートン | コンセプチュアルの写真家 | 写真の座標,ジェシカ・イートン（1977–）はコンセプチュアルを手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jessica-eaton.html
photographers/jikei-sato.html,ja,佐藤時啓 | 日本写真の重要作家 | 写真の座標,佐藤時啓（1957–）は日本写真を手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jikei-sato.html
photographers/jitka-hanzlova.html,ja,イトカ・ハンツロヴァー | コンセプチュアルアートの写真家 | 写真の座標,イトカ・ハンツロヴァー（1958–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jitka-hanzlova.html
photographers/joachim-koester.html,ja,ヨアヒム・クスター | コンセプチュアルアートの写真家 | 写真の座標,ヨアヒム・クスター（1962–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/joachim-koester.html
photographers/jochen-lempert.html,ja,ヨッヘン・レンペルト | コンセプチュアルアートの写真家 | 写真の座標,ヨッヘン・レンペルト（1958–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jochen-lempert.html
photographers/joel-meyerowitz.html,ja,ジョエル・マイロウィッツ | コンセプチュアルアート・フェミニズム・ポストモダンの写真家 | 写真の座標,ジョエル・マイロウィッツ（1938–）はコンセプチュアルアート・フェミニズム・ポストモダンを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/joel-meyerowitz.html
photographers/joel-sternfeld.html,ja,ジョエル・スターンフェルド | コンセプチュアルアート・フェミニズム・ポストモダンの写真家 | 写真の座標,ジョエル・スターンフェルド（1944–）はコンセプチュアルアート・フェミニズム・ポストモダンを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/joel-sternfeld.html
photographers/john-riddy.html,ja,ジョン・リディ | コンセプチュアルアートの写真家 | 写真の座標,ジョン・リディ（1959–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/john-riddy.html
photographers/john-vachon.html,ja,ジョン・ヴァション | （1914–1975）はアメリカの写真家 | 写真の座標,ジョン・ヴァション（1914–1975）はアメリカの写真家。FSA（農業安定局）・OWI（戦時情報局）での記録活動から始まり、後に「Look」誌などの雑誌写真家として活動した。,https://eyescosmos.github.io/photographers/john-vachon.html
photographers/jose-antonio-hernandez-diez.html,ja,ホセ・アントニオ・エルナンデス＝ディエス | コンセプチュアルアートの写真家 | 写真の座標,ホセ・アントニオ・エルナンデス＝ディエス（1964–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jose-antonio-hernandez-diez.html
photographers/jp-中山岩太.html,ja,中山岩太 | 日本写真の重要作家 | 写真の座標,中山岩太（1895–1949）は兵庫県生まれ。1918年からニューヨーク、のちパリで当時の国際的なアヴァンギャルドを直接吸収し、帰国後は関西を拠点に日本の近代写真の展開を先導した。,https://eyescosmos.github.io/photographers/jp-中山岩太.html
photographers/jp-亀井茲明.html,ja,亀井茲明 | 複数の写真家 | 写真の座標,亀井茲明（1858–1896）は日本の公家・伯爵で、日清戦争（1894–95）の記録写真事業を組織した人物として写真史に名を残す。複数の写真家を戦地に派遣して従軍撮影を指揮し、戦後に写真帖『明治廿七八年戦役写真帖』として取りまとめた。,https://eyescosmos.github.io/photographers/jp-亀井茲明.html
photographers/jp-冨重利平.html,ja,冨重利平 | 日本写真の重要作家 | 写真の座標,冨重利平（本姓・篠倉、1837〜1922年）は、九州における明治写真史の最重要人物の一人である。筑後国柳川（現・福岡県）に生まれ、1862年に長崎で亀谷徳次郎のもとで写真術を習い、その後、日本写真界の草分けである上野彦馬の門に入った。,https://eyescosmos.github.io/photographers/jp-冨重利平.html
photographers/jp-冨重徳次.html,ja,冨重徳次 | 日本写真の重要作家 | 写真の座標,冨重徳次は、明治の熊本写真史を代表する写真師・冨重利平の弟子として、幕末明治の写真師データベース（shashinshi.biz）に記録されている人物である。明治36年（1903年）頃に冨重写真所に入り助手として働き始めたとされており、利平のもとで写真技術を習得した。,https://eyescosmos.github.io/photographers/jp-冨重徳次.html
photographers/jp-安井仲治.html,ja,安井仲治 | 日本写真の重要作家 | 写真の座標,安井仲治（1903–1942）は大阪生まれ。関西の写真文化と密接に結びつきながら、短い生涯の中で戦前日本写真史に最も重要な軌跡のひとつを残した写真家として、没後に高い評価を得ている。,https://eyescosmos.github.io/photographers/jp-安井仲治.html
photographers/jp-屋須弘平.html,ja,屋須弘平 | （1846–1917）は日本生まれの写真家 | 写真の座標,屋須弘平（1846–1917）は日本生まれの写真家で、渡航後はグアテマラに定住し「Juan José de Jesús Yas」の名で活動した。1878年にグアテマラ・シティに「Fotografía…,https://eyescosmos.github.io/photographers/jp-屋須弘平.html
photographers/jp-影山光洋.html,ja,影山光洋 | （1907–1981）は日本の写真家 | 写真の座標,影山光洋（1907–1981）は日本の写真家・フォトジャーナリスト。朝日新聞のカメラマンとして報道写真に従事する一方、家族・子どもの長期記録でも知られる。,https://eyescosmos.github.io/photographers/jp-影山光洋.html
photographers/jp-植田正治.html,ja,植田正治 | （1913–2000）は鳥取県境港生まれの写真家 | 写真の座標,植田正治（1913–2000）は鳥取県境港生まれの写真家。1930年代に活動を開始し、鳥取砂丘や山陰地方の風景を舞台に独自の演出写真「植田調」を確立した。,https://eyescosmos.github.io/photographers/jp-植田正治.html
photographers/jp-横山松三郎.html,ja,横山松三郎 | 日本写真の重要作家 | 写真の座標,横山松三郎は天保9年（1838年）に択捉島（現在のロシア領千島列島）で生まれた。家族は廻船問屋を経営していたが、父の死後（1848年）に函館へ移住した。,https://eyescosmos.github.io/photographers/jp-横山松三郎.html
photographers/jp-福原信三.html,ja,福原信三 | 日本写真の重要作家 | 写真の座標,福原信三（1883–1948）は東京生まれ。資生堂二代目社長として企業経営を担いながら、写真を芸術として位置づけるための制度的基盤の整備に尽力した写真家・文化組織者である。,https://eyescosmos.github.io/photographers/jp-福原信三.html
photographers/jp-野島康三.html,ja,野島康三 | 日本写真の重要作家 | 写真の座標,野島康三（1889–1964）は埼玉生まれ。写真家・スタジオ経営者・展覧会主催者として活動し、絵画的写真からより近代的な写真表現への移行期において、日本の写真史上重要な役割を果たした。,https://eyescosmos.github.io/photographers/jp-野島康三.html
photographers/jp-金丸重嶺.html,ja,金丸重嶺 | （1900–1977）は日本の写真家 | 写真の座標,金丸重嶺（1900–1977）は日本の写真家・評論家・教育者。1930年代の日本モダン写真運動において、実践・批評・教育の三方向から日本近代写真の制度を整えた。,https://eyescosmos.github.io/photographers/jp-金丸重嶺.html
photographers/jp-鈴木八郎.html,ja,鈴木八郎 | （1900–1985）は日本の写真家 | 写真の座標,鈴木八郎（1900–1985）は日本の写真家・編集者・写真史家。撮影者としての実践と、編集・批評・カメラ文化の歴史研究を並行して行った、複合的な役割の人物である。,https://eyescosmos.github.io/photographers/jp-鈴木八郎.html
photographers/jp-長谷川伝次郎.html,ja,長谷川伝次郎 | （1894–1976）は日本の写真家 | 写真の座標,長谷川伝次郎（1894–1976）は日本の写真家・旅行者。チベット・満洲を含む辺境地域の撮影と出版で知られ、主流の展覧会史とは異なる経路で写真を用いた人物として記録されている。,https://eyescosmos.github.io/photographers/jp-長谷川伝次郎.html
photographers/jp-鳥居龍蔵.html,ja,鳥居龍蔵 | 日本写真の重要作家 | 写真の座標,鳥居龍蔵（1870–1953）は日本の人類学者・考古学者で、北海道・台湾・沖縄・朝鮮・満洲・モンゴル・中国西南部・後に南米にわたる広範なフィールドワークに写真を体系的に活用した。代表的な記録はアイヌ・台湾・満洲の調査写真群で、現存するガラス原板アーカイブに保存されている。,https://eyescosmos.github.io/photographers/jp-鳥居龍蔵.html
photographers/jp-鹿島清兵衛.html,ja,鹿島清兵衛 | 日本写真の重要作家 | 写真の座標,鹿島清兵衛（1866–1924）は、横浜・銀座を拠点とした明治の貿易商・写真愛好家で、「写真大尽（しゃしんだいじん）」の異名で知られる。銀座に「玄鹿館」スタジオを開設し、乾板製造への資金提供や写真協会の設立支援を通じて明治の写真文化形成に貢献した。,https://eyescosmos.github.io/photographers/jp-鹿島清兵衛.html
photographers/jules-spinatsch.html,ja,ジュール・シュピナッチュ | コンセプチュアルアートの写真家 | 写真の座標,ジュール・シュピナッチュ（1964–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/jules-spinatsch.html
photographers/justine-kurland.html,ja,ジュスティーヌ・カーランド | コンセプチュアルアートの写真家 | 写真の座標,ジュスティーヌ・カーランド（1969–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/justine-kurland.html
photographers/juul-hondius.html,ja,ユール・ホンディウス | コンセプチュアルアートの写真家 | 写真の座標,ユール・ホンディウス（1970–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/juul-hondius.html
photographers/kaoru-izima.html,ja,イジマカオル | コンセプチュアルアートの写真家 | 写真の座標,イジマカオル（1965–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/kaoru-izima.html
photographers/kasebier.html,ja,ガートルード・ケーゼビア | ピクトリアリズムの写真家 | 写真の座標,ガートルード・ケーゼビア（1852–1934）は、「人物写真とは伝記であれ——被写体の本質的な気質・魂・人間性を一枚の写真に引き出す」を信念としたのは、当時のニューヨーク商業写真スタジオが「技術的正確さ」の競争に終始していたからである。19世紀末の肖像写真は照明・ポーズを規格化した名刺判写…,https://eyescosmos.github.io/photographers/kasebier.html
photographers/kate-steciw.html,ja,ケイト・ステシウ | コンセプチュアルの写真家 | 写真の座標,ケイト・ステシウ（1978–）はコンセプチュアルを手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/kate-steciw.html
photographers/kazuyoshi-nomachi.html,ja,野町和嘉 | 日本写真の重要作家 | 写真の座標,野町和嘉（1946–）は日本写真を手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/kazuyoshi-nomachi.html
photographers/keizo-kitajima.html,ja,北島敬三 | 日本写真の重要作家 | 写真の座標,北島敬三（1954–）は日本写真を手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/keizo-kitajima.html
photographers/kelli-connell.html,ja,ケリー・コネル | コンセプチュアルアートの写真家 | 写真の座標,ケリー・コネル（1974–）はコンセプチュアルアートを手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/kelli-connell.html
photographers/kikuji-kawada.html,ja,川田喜久治 | 日本写真の重要作家 | 写真の座標,川田喜久治（1933–2021）は日本写真を手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/kikuji-kawada.html
photographers/kishin-shinoyama.html,ja,篠山紀信 | 日本写真の重要作家 | 写真の座標,篠山紀信（1940–2024）は日本写真を手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/kishin-shinoyama.html
photographers/kruger.html,ja,バーバラ・クルーガー | ピクチャーズ世代の写真家 | 写真の座標,バーバラ・クルーガーは1945年ニュージャージー州ニューアーク生まれ。パーソンズ美術大学でダイアン・アーバスとマービン・イズラエルに学んだのち、コンデ・ナスト社の雑誌「マドモアゼル」でアートディレクターを20代前半で務めた。,https://eyescosmos.github.io/photographers/kruger.html
photographers/lange.html,ja,ドロシア・ラング | FSA写真の重要作家 | 写真の座標,ドロシア・ラングはサンフランシスコで商業ポートレートスタジオを経営していたが、1932年の大恐慌の絶頂期に、スタジオの窓から路上の失業者行列を見て外に飛び出したことがドキュメンタリー写真への転換点となった。1935年に連邦農業安定局（FSA）のロイ・ストライカーに雇用され、農村の貧困記録を…,https://eyescosmos.github.io/photographers/lange.html
photographers/larry-clark.html,ja,ラリー・クラーク | コンセプチュアルの写真家 | 写真の座標,ラリー・クラーク（1943–）はコンセプチュアルを手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/larry-clark.html
photographers/laura-letinsky.html,ja,ローラ・レティンスキー | コンセプチュアルの写真家 | 写真の座標,ローラ・レティンスキー（1962–）はコンセプチュアルを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/laura-letinsky.html
photographers/lee-miller.html,ja,リー・ミラー | （1907–1977）はアメリカの写真家 | 写真の座標,リー・ミラー（1907–1977）はアメリカの写真家。ヴォーグ誌のファッションモデルから写真家へと転じ、シュルレアリスム実験・ファッション写真・戦争報道という三つの位相を生涯通じて横断した。,https://eyescosmos.github.io/photographers/lee-miller.html
photographers/legray.html,ja,ギュスターヴ・ル・グレー | 風景写真の重要作家 | 写真の座標,ギュスターヴ・ル・グレー（1820–1884）は、パリで絵画を学んだル・グレーは1840年代後半から写真家に転身し、ナダールらを育てた写真学校をパリに開いた。代表作の海景写真は技術的な難題から生まれた。,https://eyescosmos.github.io/photographers/legray.html
photographers/lewis-baltz.html,ja,ルイス・ボルツ | コンセプチュアルアート・フェミニズム・ポストモダンの写真家 | 写真の座標,ルイス・ボルツ（1945–2014）はコンセプチュアルアート・フェミニズム・ポストモダンを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/lewis-baltz.html
photographers/lewis-hine.html,ja,ルイス・ハイン | 社会ドキュメンタリーの写真家 | 写真の座標,ルイス・ハインの写真実践は、視覚メディアを社会変革の証拠として体系的に用いた最初の試みのひとつである。ハインはウィスコンシン州オシュコシュに生まれ、シカゴ大学で社会学を学んだのち、ニューヨーク倫理文化学校の教員となった1904年頃からカメラを始めた。,https://eyescosmos.github.io/photographers/lewis-hine.html
photographers/lidwien-van-de-ven.html,ja,リドウィエン・ファン・デ・フェン | コンセプチュアルアートの写真家 | 写真の座標,リドウィエン・ファン・デ・フェン（1963–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/lidwien-van-de-ven.html
photographers/lieko-shiga.html,ja,志賀理江子 | 日本写真の重要作家 | 写真の座標,志賀理江子（1980–）は日本写真を手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/lieko-shiga.html
photographers/louis-faurer.html,ja,ルイス・フォーラー | 戦後・冷戦・公民権運動の写真家 | 写真の座標,ルイス・フォーラー（1916–2001）は戦後・冷戦・公民権運動を手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/louis-faurer.html
photographers/luc-delahaye.html,ja,ルック・ドラエー | コンセプチュアルアートの写真家 | 写真の座標,ルック・ドラエー（1962–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/luc-delahaye.html
photographers/lucas-blalock.html,ja,ルーカス・ブレイロック | コンセプチュアルの写真家 | 写真の座標,ルーカス・ブレイロック（1978–）はコンセプチュアルを手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/lucas-blalock.html
photographers/luisa-lambri.html,ja,ルイーザ・ランブリ | コンセプチュアルアートの写真家 | 写真の座標,ルイーザ・ランブリ（1969–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/luisa-lambri.html
photographers/lukas-einsele.html,ja,ルーカス・アインゼレ | コンセプチュアルアートの写真家 | 写真の座標,ルーカス・アインゼレ（1963–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/lukas-einsele.html
photographers/manfred-willmann.html,ja,マンフレッド・ヴィルマン | コンセプチュアルの写真家 | 写真の座標,マンフレッド・ヴィルマン（1952–）はコンセプチュアルを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/manfred-willmann.html
photographers/manray.html,ja,マン・レイ | シュルレアリスム写真の重要作家 | 写真の座標,フィラデルフィア生まれのエマニュエル・ラドニツキー（マン・レイ）が写真実践に転じた最大の契機は、1913年のアーモリーショーでマルセル・デュシャンの作品と出会い、その後親交を深めたことにある。デュシャンの「レディメイド」概念——既製品を提示するだけで芸術になるという考え——は、「写真は芸術…,https://eyescosmos.github.io/photographers/manray.html
photographers/manuel-alvarez-bravo.html,ja,マヌエル・アルバレス・ブラボ | （1902–2002）はメキシコの写真家 | 写真の座標,マヌエル・アルバレス・ブラボ（1902–2002）はメキシコの写真家。メキシコ革命後の変動期に活動を始め、ストリート写真・静物・身体・廃墟・近代的アレゴリーにまたがる実践を、100年に及ぶ生涯を通じて展開した。,https://eyescosmos.github.io/photographers/manuel-alvarez-bravo.html
photographers/mapplethorpe.html,ja,ロバート・メイプルソープ | コンセプチュアルの写真家 | 写真の座標,ロバート・メイプルソープは1946年ニューヨーク・フラッシング生まれ。プラット・インスティテュートで美術を学んだのち、1970年にポラロイドカメラで写真を撮り始め、独学でスタジオ写真へと発展させた。,https://eyescosmos.github.io/photographers/mapplethorpe.html
photographers/marcel-bovis.html,ja,マルセル・ボヴィス | （1904–1997）はフランスの写真家 | 写真の座標,マルセル・ボヴィス（1904–1997）はフランスの写真家。雑誌・広告・都市写真を軸に活動し、戦後はル・グループ・デ・カンズ（Le Groupe des XV）に参加して写真の芸術的地位の確立を求めた。,https://eyescosmos.github.io/photographers/marcel-bovis.html
photographers/marco-poloni.html,ja,マルコ・ポローニ | コンセプチュアルアートの写真家 | 写真の座標,マルコ・ポローニ（1962–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/marco-poloni.html
photographers/marey.html,ja,エティエンヌ＝ジュール・マレー | 科学写真の重要作家 | 写真の座標,エティエンヌ＝ジュール・マレー（1830–1904）は、コレージュ・ド・フランスで生理学を研究していたマレーは、心臓・筋肉・神経の運動を計測する研究を進める中で、「肉眼では観察できない速い動作をどう記録するか」という問題に直面していた。1878年頃にマイブリッジの連続写真に接したことで、写…,https://eyescosmos.github.io/photographers/marey.html
photographers/margaret-bourke-white.html,ja,マーガレット・バーク＝ホワイト | （1904–1971）はアメリカの写真家 | 写真の座標,マーガレット・バーク＝ホワイト（1904–1971）はアメリカの写真家。「フォーチュン」「ライフ」誌の主要カメラマンとして、産業・恐慌・戦争を幅広く撮影した。,https://eyescosmos.github.io/photographers/margaret-bourke-white.html
photographers/marine-hugonnier.html,ja,マリーヌ・ユゴニエ | コンセプチュアルアートの写真家 | 写真の座標,マリーヌ・ユゴニエ（1969–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/marine-hugonnier.html
photographers/marnix-goossens.html,ja,マーニクス・ホーセンス | コンセプチュアルアートの写真家 | 写真の座標,マーニクス・ホーセンス（1967–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/marnix-goossens.html
photographers/martin-polak-lukas-jasansky.html,ja,マルティン・ポラク／ルーカス・ヤサンスキー | コンセプチュアルアートの写真家 | 写真の座標,マルティン・ポラク／ルーカス・ヤサンスキーはコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/martin-polak-lukas-jasansky.html
photographers/marville.html,ja,シャルル・マルヴィル | ドキュメンタリーの写真家 | 写真の座標,シャルル・マルヴィル（1813–1879）は、19世紀前半から挿絵画家・銅版画家として活動していたが、写真技術の登場後に転身した。1853年にナポレオン3世の命を受けたジョルジュ＝ウジェーヌ・オスマン男爵がパリの大規模近代化改造を開始すると、マルヴィルはパリ市公式写真家として取り壊し前の街…,https://eyescosmos.github.io/photographers/marville.html
photographers/masahisa-fukase.html,ja,深瀬昌久 | 日本写真の重要作家 | 写真の座標,深瀬昌久（1934–2012）は日本写真を手がかりに読み解かれる写真家。1950 — 1960sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/masahisa-fukase.html
photographers/michael-janiszewski.html,ja,マイケル・ジャニシェフスキ | コンセプチュアルアートの写真家 | 写真の座標,マイケル・ジャニシェフスキはコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/michael-janiszewski.html
photographers/michael-wesely.html,ja,ミヒャエル・ヴェゼリー | コンセプチュアルアートの写真家 | 写真の座標,ミヒャエル・ヴェゼリー（1963–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/michael-wesely.html
photographers/mika-ninagawa.html,ja,蜷川実花（ミカ・ニナガワ） | 日本写真の重要作家 | 写真の座標,蜷川実花（ミカ・ニナガワ）（1972–）は日本写真を手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/mika-ninagawa.html
photographers/minor-white.html,ja,マイナー・ホワイト | （1908–1976）はアメリカの写真家 | 写真の座標,マイナー・ホワイト（1908–1976）はアメリカの写真家・批評家・編集者・教育者。写真の知覚理論とメディテーション的実践の発展に貢献し、雑誌「Aperture」の創刊（1952年）に関与したことでも知られる。,https://eyescosmos.github.io/photographers/minor-white.html
photographers/mitsuaki-iwago.html,ja,岩合光昭 | 日本写真の重要作家 | 写真の座標,岩合光昭（1950–）は日本写真を手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/mitsuaki-iwago.html
photographers/miyako-ishiuchi.html,ja,石内都 | 日本写真の重要作家 | 写真の座標,石内都（1947–）は日本写真を手がかりに読み解かれる写真家。1970 — 1980sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/miyako-ishiuchi.html
photographers/moholy.html,ja,ラースロー・モホイ＝ナジ | バウハウス写真の重要作家 | 写真の座標,ハンガリー生まれのラースロー・モホイ＝ナジは第一次世界大戦に従軍し、塹壕の中で独学でデッサンを始めた。戦後ベルリンでロシア構成主義・ダダと接触し、「芸術は社会変革の工具でなければならない」という信念を持つようになった。,https://eyescosmos.github.io/photographers/moholy.html
photographers/moriyama.html,ja,森山大道 | プロヴォーク以後の写真家 | 写真の座標,森山大道は1938年大阪府池田市生まれ。父の職業柄、幼少期から東京・広島・千葉・島根・大阪と各地を転々とした放浪の生い立ちが、後の「さすらう眼差し」の原型となった。,https://eyescosmos.github.io/photographers/moriyama.html
photographers/muybridge.html,ja,エドワード・マイブリッジ | 科学写真の重要作家 | 写真の座標,エドワード・マイブリッジ（1830–1904）は、スタンフォード大学創設者でもあるリーランド・スタンフォードは、馬が疾走中に四肢をすべて地面から離す瞬間があるかどうかという当時未解決の科学論争に写真で決着をつけるため、1872年頃にマイブリッジに撮影を依頼した。当初の実験は技術的限界から不…,https://eyescosmos.github.io/photographers/muybridge.html
photographers/nadar.html,ja,ナダール | 人物の内面を見抜く取材者としての眼が、肖像写真家としての強みとなった | 写真の座標,ナダール（本名ガスパール＝フェリックス・トゥルナション）はジャーナリスト・風刺漫画家として当代の文化人と深く交流していたが、1853年頃から写真家に転身した。人物の内面を見抜く取材者としての眼が、肖像写真家としての強みとなった。,https://eyescosmos.github.io/photographers/nadar.html
photographers/naoya-hatakeyama.html,ja,畠山直哉 | 日本写真の重要作家 | 写真の座標,畠山直哉（1958–）は日本写真を手がかりに読み解かれる写真家。1980 — 1990sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/naoya-hatakeyama.html
photographers/natalie-czech.html,ja,ナタリー・チェコ | コンセプチュアルアートの写真家 | 写真の座標,ナタリー・チェコ（1976–）はコンセプチュアルアートを手がかりに読み解かれる写真家。2000 — 2010sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/natalie-czech.html
photographers/nate-lowman.html,ja,ネイト・ロウマン | コンセプチュアルアートの写真家 | 写真の座標,ネイト・ロウマン（1979–）はコンセプチュアルアートを手がかりに読み解かれる写真家。1990 — 2000sの時代背景や関連する作家、出典をこのページで順次たどる。,https://eyescosmos.github.io/photographers/nate-lowman.html
photographers/nicephore-niepce.html,ja,ニセフォール・ニエプス | 発明・技術の写真家 | 写真の座標,ジョゼフ・ニセフォール・ニエプスは1765年にフランス・ブルゴーニュのシャロン＝シュル＝ソーヌに生まれた。ナポレオン軍での短い従軍の後、故郷に戻って科学実験に専念した。,https://eyescosmos.github.io/photographers/nicephore-niepce.html
